Date,Price,Open,High,Low,Vol.,Change %
"Jun 25, 2007",103.63,103.57,103.71,103.57,1.62K,0.26%
"Jun 22, 2007",103.36,103.66,103.67,103.35,88.29K,-0.21%
"Jun 21, 2007",103.58,103.56,103.78,103.44,1.08K,-0.05%
"Jun 20, 2007",103.63,104.12,104.28,103.53,2.13K,-0.26%
"Jun 19, 2007",103.9,103.74,104.02,103.71,6.87K,0.16%
"Jun 18, 2007",103.73,103.91,103.92,103.68,0.30K,-0.08%
"Jun 15, 2007",103.81,103.67,103.86,103.59,4.48K,-0.04%
"Jun 14, 2007",103.85,103.78,104.09,103.73,2.87K,0.02%
"Jun 13, 2007",103.83,103.77,103.83,103.48,0.25K,-0.22%
"Jun 12, 2007",104.06,104.32,104.37,103.96,13.08K,-0.41%
"Jun 11, 2007",104.49,104.62,104.63,104.44,8.34K,0.08%
"Jun 08, 2007",104.41,104.56,104.62,104.12,11.71K,-0.32%
"Jun 07, 2007",104.75,105.08,105.14,104.7,16.50K,-0.52%
"Jun 06, 2007",105.3,104.98,105.32,104.93,37.07K,0.29%
"Jun 05, 2007",105,105.11,105.18,104.94,8.62K,-0.18%
"Jun 04, 2007",105.19,105.2,105.29,105.13,9.96K,-0.03%
"Jun 01, 2007",105.22,105.43,105.54,105.2,48.46K,-0.28%
"May 31, 2007",105.52,105.53,105.69,105.35,67.95K,-0.10%
"May 30, 2007",105.63,105.79,105.85,105.56,198.12K,-0.09%
"May 29, 2007",105.72,105.69,105.88,105.67,312.26K,0.04%
"May 25, 2007",105.68,105.91,106,105.64,253.60K,-0.20%
"May 24, 2007",105.89,105.83,105.94,105.67,168.78K,0.12%
"May 23, 2007",105.76,106.05,106.1,105.7,106.07K,-0.40%
"May 22, 2007",106.19,106.19,106.31,106.06,91.49K,0.05%
"May 21, 2007",106.14,106.17,106.29,106.03,69.27K,-0.08%
"May 18, 2007",106.22,106.34,106.49,106.14,96.59K,-0.08%
"May 17, 2007",106.31,106.38,106.48,106.27,83.41K,-0.19%
"May 16, 2007",106.51,106.49,106.64,106.38,61.95K,0.07%
"May 15, 2007",106.44,106.47,106.55,106.27,83.95K,-0.03%
"May 14, 2007",106.47,106.54,106.65,106.39,83.76K,-0.36%
"May 11, 2007",106.86,107.02,107.26,106.67,108.77K,0.17%
"May 10, 2007",106.68,106.7,106.85,106.6,71.28K,-0.14%
"May 09, 2007",106.83,106.69,106.89,106.62,51.65K,0.03%
"May 08, 2007",106.8,106.54,106.89,106.52,63.34K,0.15%
"May 04, 2007",106.64,106.54,106.77,106.46,58.62K,0.18%
"May 03, 2007",106.45,106.72,106.79,106.44,86.77K,-0.24%
"May 02, 2007",106.71,106.98,106.98,106.66,101.71K,-0.24%
"May 01, 2007",106.97,107.22,107.36,106.84,63.27K,-0.19%
"Apr 30, 2007",107.17,106.66,107.2,106.66,98.96K,0.53%
"Apr 27, 2007",106.61,106.75,106.76,106.42,108.77K,-0.18%
"Apr 26, 2007",106.8,106.86,107,106.61,76.30K,-0.23%
"Apr 25, 2007",107.05,107.1,107.12,106.87,87.21K,-0.01%
"Apr 24, 2007",107.06,107.16,107.26,106.92,115.09K,-0.03%
"Apr 23, 2007",107.09,107.1,107.21,106.93,56.55K,0.09%
"Apr 20, 2007",106.99,106.99,107.21,106.81,53.74K,-0.01%
"Apr 19, 2007",107,107.32,107.45,106.88,90.55K,-0.17%
"Apr 18, 2007",107.18,106.74,107.23,106.73,101.96K,0.34%
"Apr 17, 2007",106.82,106.82,106.89,106.36,113.69K,-0.07%
"Apr 16, 2007",106.9,106.74,106.99,106.69,63.14K,0.19%
"Apr 13, 2007",106.7,106.99,107.13,106.69,65.84K,-0.35%
"Apr 12, 2007",107.07,107.32,107.32,107.01,61.62K,-0.26%
"Apr 11, 2007",107.35,107.33,107.38,107.2,55.44K,-0.03%
"Apr 10, 2007",107.38,107.33,107.52,107.31,62.15K,-0.16%
"Apr 05, 2007",107.55,107.47,107.69,107.35,68.08K,-0.07%
"Apr 04, 2007",107.62,107.37,107.7,107.36,92.07K,0.22%
"Apr 03, 2007",107.38,107.69,107.81,107.35,114.80K,-0.32%
"Apr 02, 2007",107.73,107.96,107.97,107.63,62.12K,-0.07%
"Mar 30, 2007",107.81,107.88,108.19,107.69,107.95K,-0.12%
"Mar 29, 2007",107.94,108.04,108.05,107.83,77.13K,1.23%
"Mar 28, 2007",106.63,106.61,106.65,106.54,5.52K,-0.01%
"Mar 27, 2007",106.64,106.62,106.73,106.58,1.41K,-0.21%
"Mar 26, 2007",106.86,106.8,106.94,106.7,3.47K,-0.04%
"Mar 23, 2007",106.9,107.16,107.16,106.86,0.82K,-0.24%
"Mar 22, 2007",107.16,107.31,107.38,107.11,0.74K,-0.22%
"Mar 21, 2007",107.4,107.39,107.58,107.22,1.08K,0.01%
"Mar 20, 2007",107.39,107.4,107.47,107.29,1.52K,-0.13%
"Mar 19, 2007",107.53,107.61,107.61,107.44,0.95K,-0.21%
"Mar 16, 2007",107.76,107.78,107.78,107.58,1.92K,0.06%
"Mar 15, 2007",107.7,107.86,107.9,107.7,4.52K,-0.31%
"Mar 14, 2007",108.03,108.08,108.12,107.94,1.92K,0.17%
"Mar 13, 2007",107.85,107.66,107.9,107.62,0.57K,0.29%
"Mar 12, 2007",107.54,107.46,107.76,107.42,2.68K,0.04%
"Mar 09, 2007",107.5,107.78,107.8,107.45,1.06K,-0.31%
"Mar 08, 2007",107.83,107.83,107.86,107.7,4.59K,0.01%
"Mar 07, 2007",107.82,107.79,107.83,107.65,22.54K,-0.01%
"Mar 06, 2007",107.83,107.82,107.85,107.63,5.87K,-0.06%
"Mar 05, 2007",107.89,107.98,108.05,107.83,20.27K,0.13%
"Mar 02, 2007",107.75,107.63,107.87,107.59,14.90K,0.06%
"Mar 01, 2007",107.69,107.76,107.9,107.46,40.26K,0.05%
